scorer,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,tail,tail,tail,box_ul,box_ul,box_ul,box_ur,box_ur,box_ur,box_lr,box_lr,box_lr,box_ll,box_ll,box_ll
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
42,233.48959350585938,134.1798858642578,0.9944018721580505,260.8074035644531,129.49928283691406,0.9999948740005493,242.74562072753906,117.81806182861328,0.9999992847442627,260.5177307128906,100.71928405761719,1.0,72.92217254638672,48.8375358581543,1.0,360.13470458984375,47.07021713256836,0.0004252067010384053,294.4168395996094,219.94093322753906,1.0,239.4167938232422,225.81385803222656,1.0
43,233.48577880859375,134.1844940185547,0.9945540428161621,260.7982177734375,129.5103759765625,0.9999948740005493,242.74562072753906,117.81806182861328,0.9999992847442627,260.5116882324219,100.72277069091797,1.0,72.9229965209961,48.8375358581543,1.0,360.1395263671875,47.07021713256836,0.00043125622323714197,294.4117431640625,219.94393920898438,1.0,239.41116333007812,225.81385803222656,1.0
44,233.48577880859375,134.2003173828125,0.9944247007369995,260.7982177734375,129.5103759765625,0.9999948740005493,242.74090576171875,117.822021484375,0.9999992847442627,260.5094909667969,100.71928405761719,1.0,72.94242858886719,48.86585998535156,1.0,360.14105224609375,47.066043853759766,0.0004240660055074841,294.4117431640625,219.94578552246094,1.0,239.40896606445312,225.81385803222656,1.0
45,233.48745727539062,134.2003173828125,0.9944401979446411,260.7982177734375,129.5103759765625,0.9999948740005493,242.74090576171875,117.822021484375,0.9999992847442627,260.5084228515625,100.72277069091797,1.0,72.94342041015625,48.86744689941406,1.0,360.14105224609375,47.066043853759766,0.0004290481156203896,294.4094543457031,219.94961547851562,1.0,239.40858459472656,225.81385803222656,1.0
46,233.48959350585938,134.2003173828125,0.9944199919700623,260.8000793457031,129.50894165039062,0.9999948740005493,242.7401885986328,117.82415008544922,0.9999992847442627,260.5084228515625,100.72277069091797,1.0,72.9458236694336,48.867576599121094,1.0,360.1395263671875,47.066043853759766,0.0004245133313816041,294.4117431640625,219.94894409179688,1.0,239.40858459472656,225.81361389160156,1.0
47,233.49295043945312,134.17617797851562,0.994249701499939,260.8250732421875,129.50198364257812,0.9999946355819702,242.73995971679688,117.82415008544922,0.9999992847442627,260.5116882324219,100.7347183227539,1.0,72.96501159667969,48.86956024169922,1.0,360.1284484863281,47.06758117675781,0.00042922134161926806,294.4117431640625,219.94894409179688,1.0,239.40896606445312,225.8131866455078,1.0
48,233.5247344970703,134.17588806152344,0.9940523505210876,260.8256530761719,129.50189208984375,0.9999947547912598,242.7189178466797,117.83686065673828,0.9999992847442627,260.5263977050781,100.73491668701172,1.0,72.96630096435547,48.871822357177734,1.0,360.12823486328125,47.06771469116211,0.00042875020881183445,294.41253662109375,219.94903564453125,1.0,239.41380310058594,225.80894470214844,1.0
49,233.5247344970703,134.1757354736328,0.9940280914306641,260.8256530761719,129.50189208984375,0.9999947547912598,242.7189178466797,117.83686065673828,0.9999992847442627,260.5263977050781,100.73491668701172,1.0,72.96670532226562,48.871944427490234,1.0,360.1259460449219,47.075408935546875,0.00043313592323102057,294.4112854003906,219.94903564453125,1.0,239.41380310058594,225.8089141845703,1.0
50,233.5247344970703,134.1757354736328,0.9940255880355835,260.8250732421875,129.50198364257812,0.9999947547912598,242.7189178466797,117.83686065673828,0.9999992847442627,260.5263977050781,100.73491668701172,1.0,72.96802520751953,48.871944427490234,1.0,360.1239929199219,47.06771469116211,0.0004288683703634888,294.4122009277344,219.94903564453125,1.0,239.41380310058594,225.8088836669922,1.0
51,233.46737670898438,134.12399291992188,0.9942471981048584,260.7962341308594,129.51649475097656,0.9999946355819702,242.73245239257812,117.80143737792969,0.9999992847442627,260.5263977050781,100.73506164550781,1.0,72.97376251220703,48.871822357177734,1.0,360.12127685546875,47.07119369506836,0.0004300021391827613,294.4120788574219,219.94989013671875,1.0,239.41355895996094,225.80288696289062,1.0
52,233.46737670898438,134.1239776611328,0.994124710559845,260.79229736328125,129.52268981933594,0.9999947547912598,242.7339324951172,117.80143737792969,0.9999992847442627,260.52301025390625,100.73949432373047,1.0,72.97376251220703,48.871673583984375,1.0,360.082763671875,47.06771469116211,0.0004262722795829177,294.4122009277344,219.9504852294922,1.0,239.41355895996094,225.80145263671875,1.0
53,233.46737670898438,134.1239776611328,0.994125247001648,260.79229736328125,129.5228271484375,0.9999947547912598,242.7339324951172,117.80143737792969,0.9999992847442627,260.52294921875,100.73980712890625,1.0,72.97425842285156,48.871673583984375,1.0,360.082763671875,47.066802978515625,0.00042813780601136386,294.4120788574219,219.9504852294922,1.0,239.41354370117188,225.80145263671875,1.0
54,233.46737670898438,134.12399291992188,0.994124710559845,260.79229736328125,129.5228271484375,0.9999947547912598,242.73402404785156,117.80143737792969,0.9999992847442627,260.52294921875,100.73980712890625,1.0,72.97376251220703,48.871604919433594,1.0,360.082763671875,47.066802978515625,0.0004262722795829177,294.4120788574219,219.9504852294922,1.0,239.41354370117188,225.80140686035156,1.0
55,233.4659423828125,134.12643432617188,0.9941394329071045,260.7926940917969,129.5228271484375,0.9999947547912598,242.73411560058594,117.80184936523438,0.9999992847442627,260.5225524902344,100.73971557617188,1.0,72.97425842285156,48.87136459350586,1.0,400.3403625488281,-1.66160249710083,0.0003915191045962274,294.4105224609375,219.93988037109375,1.0,239.41256713867188,225.79969787597656,1.0
56,233.4659423828125,134.12644958496094,0.9941390752792358,260.7928161621094,129.52293395996094,0.9999947547912598,242.73419189453125,117.80184936523438,0.9999992847442627,260.52252197265625,100.73971557617188,1.0,72.97376251220703,48.871604919433594,1.0,400.3403625488281,-1.6620783805847168,0.00039127585478127003,294.4105224609375,219.93988037109375,1.0,239.41256713867188,225.79969787597656,1.0
57,233.46592712402344,134.12644958496094,0.9941396713256836,260.7928161621094,129.52293395996094,0.9999947547912598,242.73419189453125,117.80184936523438,0.9999992847442627,260.52252197265625,100.73971557617188,1.0,72.97425842285156,48.871299743652344,1.0,400.3526611328125,-1.6620783805847168,0.0003874526883009821,294.4103698730469,219.93968200683594,1.0,239.4125518798828,225.79966735839844,1.0
58,233.4659423828125,134.12644958496094,0.9941390752792358,260.7928161621094,129.52296447753906,0.9999947547912598,242.73419189453125,117.80184936523438,0.9999992847442627,260.52252197265625,100.73971557617188,1.0,72.97425842285156,48.871604919433594,1.0,400.3526611328125,-1.6671547889709473,0.00039127585478127003,294.4103698730469,219.93968200683594,1.0,239.41256713867188,225.79969787597656,1.0
59,233.4659423828125,134.12646484375,0.9941394329071045,260.7928466796875,129.52296447753906,0.9999947547912598,242.73428344726562,117.80187225341797,0.9999992847442627,260.52252197265625,100.7398681640625,1.0,72.97425842285156,48.871604919433594,1.0,400.3678283691406,-1.6620783805847168,0.0003915191045962274,294.4103088378906,219.93968200683594,1.0,239.41256713867188,225.79969787597656,1.0
60,275.85693359375,219.32362365722656,0.9999133348464966,277.1927795410156,202.7465057373047,1.0,262.1915588378906,209.85069274902344,1.0,260.52252197265625,132.01849365234375,1.0,72.97340393066406,48.871604919433594,1.0,405.3450012207031,-1.6620783805847168,0.00018143920169677585,294.2924499511719,219.93988037109375,1.0,240.55555725097656,226.0098419189453,1.0
61,275.9891662597656,219.61880493164062,0.9744287729263306,277.3035888671875,208.59695434570312,0.999923586845398,262.1915588378906,209.85069274902344,0.9997038245201111,269.4933166503906,134.9449920654297,1.0,72.34678649902344,48.871280670166016,1.0,406.7201232910156,-1.6612968444824219,0.002304244786500931,294.2924499511719,219.93968200683594,1.0,240.55555725097656,227.95631408691406,1.0
62,276.2412109375,222.47438049316406,0.9644224047660828,282.8689270019531,208.64002990722656,0.9998641014099121,262.1915588378906,209.85069274902344,0.9995805621147156,269.6085510253906,134.9449920654297,1.0,72.27900695800781,48.840110778808594,1.0,406.834228515625,-1.6419057846069336,0.0023003979586064816,294.2924499511719,219.80184936523438,1.0,240.558349609375,227.95631408691406,1.0
63,276.2412109375,223.5150909423828,0.3674356937408447,283.19049072265625,210.98426818847656,0.9972946047782898,242.25350952148438,145.01373291015625,0.9990712404251099,273.88946533203125,134.9449920654297,1.0,72.27900695800781,48.83976364135742,1.0,406.92620849609375,-1.6419057846069336,0.00306344754062593,295.0325622558594,219.8451385498047,0.9999998807907104,240.558349609375,227.95631408691406,1.0
64,276.2412109375,223.5150909423828,0.37292397022247314,283.19049072265625,210.9862060546875,0.9974019527435303,242.25350952148438,145.01373291015625,0.9991274476051331,273.9588623046875,134.81983947753906,1.0,72.16001892089844,48.83976364135742,1.0,406.92620849609375,-1.655303955078125,0.003141891909763217,295.03466796875,219.8451385498047,0.9999998807907104,240.6202392578125,227.95631408691406,1.0
65,276.2412109375,223.5150909423828,0.4434548318386078,283.19049072265625,210.9862060546875,0.9978366494178772,242.1904296875,145.01373291015625,0.9994126558303833,273.97821044921875,134.81983947753906,1.0,72.27900695800781,48.840110778808594,1.0,406.92620849609375,-1.655303955078125,0.0030629769898951054,295.0560302734375,219.8451385498047,0.9999998807907104,240.6257781982422,227.95631408691406,1.0
66,272.2557067871094,217.1751251220703,0.06848841905593872,274.34417724609375,210.98426818847656,0.11605030298233032,242.17306518554688,151.10240173339844,0.04437542334198952,282.9909973144531,134.81983947753906,1.0,72.27900695800781,48.88389205932617,1.0,406.5884094238281,-1.6419057846069336,0.001402996713295579,296.31048583984375,221.3306884765625,1.0,241.09634399414062,228.04421997070312,1.0
67,222.53323364257812,150.13990783691406,0.6262560486793518,223.220458984375,169.0290985107422,0.656493067741394,232.34063720703125,151.10240173339844,0.1372578740119934,282.9909973144531,143.0631103515625,1.0,72.20904541015625,49.28111267089844,1.0,406.5880432128906,-1.1054506301879883,0.005592679604887962,296.31048583984375,221.3306884765625,1.0,241.9899444580078,229.52706909179688,1.0
68,217.51824951171875,148.31642150878906,0.617177426815033,222.7641143798828,168.3610076904297,0.8260645866394043,231.59420776367188,151.10240173339844,0.1206037700176239,282.9909973144531,143.37071228027344,1.0,71.97833251953125,49.356605529785156,1.0,406.3536071777344,-1.0885605812072754,0.005498004611581564,296.31048583984375,221.3306884765625,1.0,241.9899444580078,229.6082000732422,1.0
69,198.7340850830078,143.81178283691406,0.9999995231628418,204.43997192382812,162.7341766357422,1.0,212.07791137695312,144.1923065185547,1.0,275.9920959472656,157.4016876220703,1.0,71.41464233398438,49.36199951171875,1.0,403.0657958984375,-0.6462788581848145,0.0039189779199659824,294.38018798828125,220.1978302001953,1.0,241.9899444580078,230.05841064453125,1.0
70,198.40545654296875,143.78919982910156,0.9999996423721313,204.43247985839844,162.5647735595703,1.0,212.04824829101562,144.18960571289062,1.0,275.7509460449219,157.4016876220703,1.0,71.39080810546875,49.365848541259766,1.0,403.0657958984375,-0.6454815864562988,0.0040658023208379745,294.38018798828125,220.16995239257812,1.0,241.8839569091797,230.05841064453125,1.0
71,198.38735961914062,143.71298217773438,0.9999996423721313,204.41094970703125,162.5590362548828,1.0,212.0465850830078,144.0789337158203,1.0,275.6985778808594,157.4016876220703,1.0,71.30230712890625,49.49230194091797,1.0,403.0657958984375,-0.6335835456848145,0.004199969582259655,294.3759460449219,220.16122436523438,1.0,241.88084411621094,230.05841064453125,1.0
72,181.00587463378906,127.0850601196289,0.9999995231628418,186.17428588867188,148.00796508789062,1.0,194.60885620117188,127.96041870117188,1.0,254.1494903564453,151.4920654296875,1.0,70.54395294189453,49.518062591552734,1.0,403.5191345214844,-0.6335835456848145,0.00313977780751884,294.3759460449219,219.44105529785156,1.0,241.32107543945312,228.849365234375,1.0
73,151.27584838867188,104.39952087402344,0.9984317421913147,158.46829223632812,126.011474609375,1.0,168.9925537109375,106.53242492675781,1.0,226.07748413085938,136.9896240234375,1.0,70.54395294189453,49.608787536621094,1.0,403.6466979980469,-0.6462788581848145,0.0031863253097981215,294.3759460449219,219.44105529785156,1.0,240.6384735107422,228.849365234375,1.0
74,150.1051025390625,104.24795532226562,0.9974724650382996,158.4464874267578,125.99612426757812,1.0,167.61122131347656,106.36103057861328,1.0,226.04534912109375,136.7099609375,1.0,70.54395294189453,49.644691467285156,1.0,406.09716796875,-0.8155694007873535,0.0027440458070486784,294.6369323730469,219.44105529785156,1.0,240.4770050048828,228.849365234375,1.0
75,150.09336853027344,91.95246887207031,0.9997245669364929,153.5796356201172,114.47039031982422,1.0,165.07525634765625,96.03902435302734,1.0,220.55587768554688,130.80538940429688,1.0,71.14973449707031,49.644691467285156,1.0,406.09716796875,-0.9241480827331543,0.0029578995890915394,293.9630432128906,220.32225036621094,1.0,240.4770050048828,229.08251953125,1.0
76,150.00592041015625,91.89124298095703,0.9996803998947144,153.57350158691406,114.39046478271484,1.0,164.88414001464844,95.89712524414062,1.0,220.531005859375,130.79852294921875,1.0,71.14973449707031,49.608787536621094,1.0,406.09716796875,-0.930666446685791,0.002895405050367117,294.0568542480469,220.3834228515625,1.0,240.6384735107422,229.08251953125,1.0
77,126.06188201904297,60.30068588256836,0.9997575879096985,126.45838928222656,86.95459747314453,1.0,145.4278564453125,67.51265716552734,1.0,198.1874542236328,120.161376953125,1.0,71.42330169677734,49.38658142089844,1.0,405.8027648925781,-0.930666446685791,0.002676179399713874,294.0568542480469,220.8214874267578,1.0,240.82110595703125,229.08251953125,1.0
78,125.98017120361328,60.25918960571289,0.9996681213378906,126.43924713134766,86.92353820800781,1.0,145.4278564453125,67.45110321044922,1.0,198.17530822753906,120.11732482910156,1.0,71.42330169677734,49.38658142089844,1.0,405.47235107421875,-0.9241480827331543,0.0029841295909136534,293.9630432128906,221.20217895507812,1.0,240.88101196289062,229.00869750976562,1.0
79,122.52860260009766,44.021209716796875,1.0,122.11576843261719,81.69639587402344,1.0,145.39059448242188,65.58627319335938,1.0,191.045654296875,110.7138671875,1.0,73.59188842773438,49.38658142089844,1.0,403.0240478515625,-0.710871696472168,0.003849546192213893,293.8406982421875,221.20217895507812,1.0,241.31414794921875,228.72183227539062,1.0
80,122.49779510498047,43.993770599365234,1.0,122.09423065185547,81.68226623535156,1.0,145.3954620361328,65.57196044921875,1.0,191.03582763671875,110.5528793334961,1.0,73.6083755493164,49.39805603027344,1.0,402.9683837890625,-0.6856794357299805,0.003548113163560629,293.83056640625,221.2341766357422,1.0,241.31414794921875,228.72183227539062,1.0
81,121.59319305419922,43.645870208740234,1.0,122.04595947265625,81.50702667236328,1.0,145.3954620361328,63.826236724853516,1.0,190.9786376953125,110.14855194091797,1.0,73.6083755493164,49.39805603027344,1.0,402.9683837890625,-0.6501579284667969,0.004672924987971783,293.83056640625,221.2341766357422,1.0,241.4315948486328,228.49183654785156,1.0
82,121.5797348022461,43.6297721862793,1.0,122.04168701171875,81.50702667236328,1.0,145.39059448242188,63.803077697753906,1.0,190.95477294921875,110.07994842529297,1.0,73.6083755493164,49.44711685180664,1.0,402.9683837890625,-0.6856794357299805,0.0038865231908857822,293.83056640625,221.1574249267578,1.0,241.31414794921875,228.49183654785156,1.0
83,105.19775390625,43.199275970458984,0.8763463497161865,111.82403564453125,78.6854248046875,1.0,131.74041748046875,56.311073303222656,1.0,187.16517639160156,106.99758911132812,1.0,72.51455688476562,49.452823638916016,1.0,402.92132568359375,-0.6856794357299805,0.003991085570305586,294.0072021484375,221.1533660888672,1.0,241.1791229248047,228.34327697753906,1.0
84,72.32546997070312,30.102680206298828,0.9999997615814209,84.71040344238281,65.95121765136719,1.0,105.34573364257812,42.56272506713867,1.0,187.16517639160156,106.99758911132812,0.0056166076101362705,66.23326873779297,57.71845245361328,0.007014252711087465,402.9683837890625,-0.6873683929443359,0.004513797350227833,294.1673278808594,221.1574249267578,1.0,240.9261932373047,228.34327697753906,1.0
85,72.32115173339844,30.100017547607422,0.9999997615814209,84.70702362060547,65.94021606445312,1.0,105.34253692626953,42.556396484375,1.0,187.16517639160156,106.99758911132812,0.012573263607919216,66.22090148925781,57.719512939453125,0.0072055296041071415,402.9905700683594,-0.704129695892334,0.004229028709232807,294.5002746582031,221.1574249267578,1.0,240.62918090820312,228.34327697753906,1.0
86,56.635292053222656,25.953697204589844,0.14739111065864563,63.24478530883789,59.29956817626953,0.9999971389770508,89.09040069580078,35.337249755859375,1.0,252.43714904785156,121.19254302978516,0.00011601532605709508,50.475135803222656,57.719512939453125,0.012798829935491085,405.88665771484375,-1.0777997970581055,0.00304869981482625,294.54901123046875,222.01731872558594,1.0,239.473876953125,229.3920135498047,1.0
87,56.635292053222656,25.953697204589844,0.1500362604856491,63.20278549194336,59.28873825073242,0.9999971389770508,89.07860565185547,35.331539154052734,1.0,252.43714904785156,121.19254302978516,8.28951524454169e-05,50.443267822265625,57.71845245361328,0.01257188431918621,406.0870056152344,-1.0777997970581055,0.0033119835425168276,294.5002746582031,222.1822509765625,1.0,239.47003173828125,229.3920135498047,1.0
88,56.635292053222656,25.953697204589844,0.1472432166337967,63.20278549194336,59.28873825073242,0.9999970197677612,89.06130981445312,35.307857513427734,1.0,252.43714904785156,121.19254302978516,9.052953100763261e-05,50.443267822265625,57.70680618286133,0.012589571997523308,406.1870422363281,-1.0777997970581055,0.0026001709047704935,294.4751892089844,222.2327423095703,1.0,239.47003173828125,229.3920135498047,1.0
89,260.05755615234375,217.10995483398438,0.005311643239110708,63.24478530883789,59.29956817626953,0.0015645638341084123,69.4677963256836,29.605175018310547,0.9999129772186279,118.64000701904297,68.59825897216797,0.00014366739196702838,50.475135803222656,52.36920928955078,0.03124220110476017,406.9950866699219,-0.9616422653198242,0.0015354714123532176,294.48419189453125,222.2327423095703,1.0,239.47003173828125,229.29440307617188,1.0
90,260.1103210449219,217.1632843017578,0.005622110329568386,110.52947998046875,65.51594543457031,0.0004016161838080734,51.24056625366211,25.020244598388672,0.9730305075645447,118.42475891113281,68.54244995117188,0.9999575614929199,86.28787231445312,12.962449073791504,0.0007901682984083891,406.9950866699219,-0.8358774185180664,0.0026656915433704853,294.4751892089844,222.1822509765625,1.0,239.47003173828125,229.29440307617188,1.0
91,260.1103210449219,217.1632843017578,0.005452177952975035,110.53001403808594,65.56877136230469,0.00040812481893226504,51.23530197143555,25.014076232910156,0.9726917147636414,115.50904083251953,66.89348602294922,0.9999775886535645,86.34786987304688,12.95368480682373,0.0007968206773512065,406.9950866699219,-0.8358774185180664,0.0026764150243252516,294.3352355957031,222.13766479492188,1.0,239.47964477539062,229.29440307617188,1.0
92,260.16015625,217.10995483398438,0.0035734199918806553,114.04228210449219,65.56877136230469,0.0006209819694049656,42.8443717956543,24.483083724975586,0.9913459420204163,115.50904083251953,66.89348602294922,1.0,86.35997009277344,12.95368480682373,0.001503857783973217,406.7461853027344,-0.8358774185180664,0.0022424880880862474,294.30157470703125,222.10385131835938,1.0,239.76724243164062,229.22921752929688,1.0
93,260.1103210449219,217.0928955078125,0.0032085839193314314,114.04228210449219,65.54200744628906,0.00047084863763302565,42.8443717956543,24.483083724975586,0.9915382862091064,115.50904083251953,66.89348602294922,1.0,86.34786987304688,12.962449073791504,0.001443745568394661,406.5583801269531,-0.8358774185180664,0.002262294525280595,294.20599365234375,222.089599609375,1.0,239.76724243164062,229.22921752929688,1.0
94,259.9219970703125,216.9872283935547,0.002936086617410183,114.04228210449219,65.51594543457031,0.00045365619007498026,42.8443717956543,24.483083724975586,0.9914205074310303,115.50904083251953,66.89348602294922,1.0,86.28787231445312,12.974950790405273,0.0013908823020756245,406.4336853027344,-0.8358774185180664,0.002137764822691679,294.1884765625,222.05752563476562,1.0,239.7880096435547,229.22921752929688,1.0
95,123.3416519165039,39.25733184814453,0.04504803195595741,110.65811920166016,55.017173767089844,0.936843991279602,82.24434661865234,35.34907531738281,0.9981966614723206,116.28684997558594,84.66062927246094,0.0002741654170677066,78.13804626464844,42.92586898803711,0.9986359477043152,403.401123046875,-0.832636833190918,0.004082802217453718,292.9532775878906,221.0866241455078,1.0,239.7880096435547,227.99705505371094,1.0
96,123.3416519165039,39.25733184814453,0.8814864158630371,110.65811920166016,55.017173767089844,0.9999998807907104,124.1016845703125,82.32554626464844,0.9999994039535522,116.32456970214844,84.6714859008789,0.014927559532225132,77.9291000366211,43.049007415771484,0.9999986886978149,403.401123046875,-0.832636833190918,0.004167700652033091,292.9532775878906,221.0594940185547,1.0,239.7880096435547,227.70750427246094,1.0
97,123.3416519165039,39.25733184814453,0.8728597164154053,110.65811920166016,55.017173767089844,0.9999998807907104,124.1891098022461,82.34796142578125,0.9999994039535522,131.57313537597656,96.3183822631836,0.015048712491989136,71.22847747802734,48.434234619140625,0.9999983310699463,403.401123046875,-0.832636833190918,0.004384436644613743,292.89813232421875,221.00564575195312,1.0,239.7880096435547,227.67063903808594,1.0
98,127.2254867553711,44.221187591552734,0.9968677163124084,118.25299072265625,67.80647277832031,1.0,141.42892456054688,88.95565795898438,0.9999994039535522,131.54147338867188,96.3183822631836,0.004784158896654844,71.229248046875,48.434234619140625,1.0,403.4428405761719,-1.1309890747070312,0.003293305169790983,292.8566589355469,221.00564575195312,1.0,239.8946990966797,227.62806701660156,1.0
99,127.22969055175781,44.22836685180664,0.9967580437660217,118.27335357666016,67.81063842773438,1.0,141.4315948486328,88.96160888671875,0.9999994039535522,131.57313537597656,96.3405532836914,0.004774232394993305,71.229248046875,48.43971633911133,1.0,403.4428405761719,-1.1309890747070312,0.0033161744941025972,292.89813232421875,220.9655303955078,1.0,240.1689453125,227.67063903808594,1.0
100,127.25519561767578,44.23762512207031,0.9967871904373169,118.27558135986328,67.82936096191406,1.0,141.54454040527344,88.97596740722656,0.9999994039535522,131.58160400390625,96.35137939453125,0.004518931731581688,71.229248046875,48.44112014770508,1.0,403.4428405761719,-1.1309890747070312,0.0034497396554797888,293.0035705566406,220.9655303955078,1.0,240.2704620361328,227.70750427246094,1.0
101,184.0452423095703,124.25752258300781,0.17307598888874054,183.5889434814453,111.87482452392578,1.0,158.4694061279297,116.71404266357422,1.0,138.13119506835938,97.2017822265625,0.9926236867904663,71.6349868774414,49.71273422241211,1.0,403.36138916015625,-0.9406909942626953,0.004449706058949232,293.83349609375,220.8169403076172,1.0,240.3326416015625,227.7529754638672,1.0
102,187.6576690673828,135.57302856445312,0.21864108741283417,183.82334899902344,112.03376007080078,1.0,158.61270141601562,116.78003692626953,1.0,138.35226440429688,97.2017822265625,0.992694616317749,71.71324157714844,49.80028533935547,1.0,403.36138916015625,-0.9133105278015137,0.004221412818878889,294.0578308105469,220.8072052001953,1.0,240.57505798339844,227.7529754638672,1.0
103,198.725830078125,137.28985595703125,0.9950238466262817,201.81591796875,140.23428344726562,0.9999788999557495,211.4702911376953,129.7104949951172,0.9998051524162292,179.89376831054688,97.2017822265625,0.056611068546772,73.21376037597656,50.21292495727539,1.0,403.3155212402344,-0.9078102111816406,0.0046577309258282185,294.06866455078125,219.9014434814453,1.0,240.72279357910156,227.7529754638672,1.0
104,220.0318145751953,143.61727905273438,0.9964919686317444,217.099853515625,155.0029296875,1.0,226.2795867919922,149.432861328125,0.9999997615814209,180.01324462890625,77.3836898803711,0.9943382143974304,73.21376037597656,50.28080749511719,1.0,403.3155212402344,-0.7540149688720703,0.004325827583670616,294.0578308105469,219.7528076171875,1.0,241.03863525390625,227.70509338378906,1.0
105,220.57235717773438,143.9437713623047,0.9934921860694885,217.86279296875,155.0354461669922,0.9999998807907104,226.5054931640625,149.97972106933594,0.9999994039535522,180.05543518066406,77.3836898803711,0.9960579872131348,73.21376037597656,50.28080749511719,1.0,403.1979675292969,-0.6387953758239746,0.006953774951398373,293.9777526855469,219.7528076171875,1.0,241.03863525390625,227.67652893066406,1.0
106,220.75892639160156,143.99574279785156,0.9924202561378479,218.05865478515625,155.4484405517578,0.9999997615814209,227.22267150878906,150.01522827148438,0.9999992847442627,180.05543518066406,77.3836898803711,0.9956530332565308,73.14715576171875,50.28080749511719,1.0,403.1820068359375,-0.5973248481750488,0.007113227620720863,293.9777526855469,219.7528076171875,1.0,241.03863525390625,227.66082763671875,1.0
107,262.64111328125,220.06939697265625,0.999992847442627,258.7231140136719,187.51815795898438,1.0,236.36727905273438,202.5008544921875,1.0,210.13848876953125,131.42269897460938,1.0,72.02987670898438,50.164642333984375,1.0,403.1658020019531,-0.5550651550292969,0.005885737016797066,293.5273132324219,220.14862060546875,1.0,238.1797637939453,225.26425170898438,0.9999203681945801
108,268.443115234375,220.06939697265625,0.9999974966049194,263.32403564453125,187.51815795898438,1.0,242.4452667236328,202.5008544921875,1.0,215.5919189453125,138.22718811035156,1.0,71.88539123535156,50.164642333984375,1.0,403.1108093261719,-0.45610523223876953,0.007204325869679451,293.4180603027344,220.14862060546875,1.0,238.1797637939453,225.21192932128906,1.0
109,268.443115234375,220.37660217285156,0.9999978542327881,263.32403564453125,187.51815795898438,1.0,242.4502716064453,202.5008544921875,1.0,215.59596252441406,138.22718811035156,1.0,71.88539123535156,50.164642333984375,1.0,403.10894775390625,-0.45344114303588867,0.007643338292837143,293.3829040527344,220.14862060546875,1.0,238.1797637939453,225.21192932128906,1.0
110,268.443115234375,220.37660217285156,0.9999970197677612,263.32403564453125,187.04446411132812,1.0,243.1086883544922,201.45437622070312,1.0,215.60049438476562,138.22718811035156,1.0,72.02987670898438,50.178550720214844,1.0,403.10894775390625,-0.45344114303588867,0.007137809880077839,293.3829040527344,220.11764526367188,1.0,238.79547119140625,225.21192932128906,1.0
111,267.4201965332031,221.15792846679688,1.0,261.90216064453125,185.84536743164062,1.0,243.11228942871094,200.79559326171875,1.0,215.60516357421875,137.6043701171875,1.0,72.06167602539062,50.19697189331055,1.0,403.1108093261719,-0.45491695404052734,0.0072770630940794945,292.8353271484375,219.54881286621094,1.0,239.65402221679688,226.30142211914062,1.0
